Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
723,120,RL,227.4,145464.5,Grvl,,Reg,HLS,AllPub,FR2,Sev,IDOTRR,Norm,PosN,1Fam,SFoyer,8,2,1914,1997,Mansard,WdShake,Stone,HdBoard,Stone,908.4,Gd,Po,CBlock,Ex,Gd,No,ALQ,3464.8,Unf,1182.8,1912.8,4713.5,Floor,Fa,Y,Mix,3866.9,59.4,0.0,1626.7,3,1,0,2,6,1,TA,6,Sev,3,NA,,1976.0,Unf,2,1169.4,TA,TA,Y,45.0,428.8,37.7,61.8,176.3,493.0,,NA,,13852.4,10,2007,Oth,Abnorml,410805
724,20,RL,39.3,182487.3,Grvl,,IR1,Bnk,NoSeWa,FR2,Sev,BrDale,RRNe,Artery,2FmCon,2Story,5,7,1928,1952,Gable,ClyTile,WdShing,Plywood,Stone,1570.5,Ex,Gd,Slab,Fa,TA,NA,GLQ,1759.0,GLQ,988.2,1317.0,292.2,Floor,Ex,N,FuseP,4054.2,0.0,0.0,2387.0,1,2,3,0,6,1,Fa,5,Sev,1,TA,Detchd,1985.0,Fin,3,745.2,Fa,NA,P,538.3,103.7,499.9,345.8,478.8,381.0,,,,3289.4,8,2008,ConLD,Abnorml,371948
725,20,RL,266.1,70688.6,Grvl,,Reg,Lvl,NoSeWa,FR3,Gtl,Blueste,PosA,RRNn,Twnhs,1.5Unf,2,4,1888,1988,Flat,CompShg,BrkComm,WdShing,BrkCmn,1437.0,TA,Fa,BrkTil,Gd,Po,Av,LwQ,5590.9,NA,186.7,1226.9,4386.5,GasW,Ex,N,Mix,3397.5,529.1,0.0,5500.2,3,2,2,2,1,0,Gd,6,Maj2,3,,Basment,1971.0,NA,0,1369.2,Ex,TA,P,530.4,20.0,402.3,65.5,304.9,373.0,,,,13702.1,2,2009,VWD,AdjLand,492521
726,150,RM,22.1,146030.3,Grvl,,IR1,Bnk,AllPub,FR3,Sev,BrDale,Artery,RRNn,Twnhs,SLvl,10,2,1903,1978,Flat,Membran,WdShing,AsbShng,BrkFace,1524.3,Gd,TA,CBlock,TA,TA,NA,,2512.2,GLQ,510.7,1691.5,5565.4,GasW,Ex,N,SBrkr,739.1,1761.0,0.0,4910.5,1,0,1,0,8,2,TA,3,Sal,0,Po,,1987.0,Unf,1,6.1,TA,Ex,P,828.2,381.9,425.0,163.9,333.8,552.0,,,,9976.1,9,2007,Oth,AdjLand,641532
727,40,FV,93.1,128435.1,Pave,,IR2,Bnk,AllPub,FR2,Gtl,SawyerW,RRAe,Feedr,Twnhs,2.5Unf,9,7,1926,1973,Hip,Roll,AsphShn,WdShing,BrkFace,617.8,Ex,Ex,PConc,Gd,TA,Gd,LwQ,3579.0,BLQ,499.8,46.0,2120.0,GasW,TA,Y,FuseA,404.1,1584.2,0.0,416.7,2,0,0,1,3,3,Gd,6,Maj2,0,Po,Attchd,1989.0,NA,4,1160.9,Po,Po,Y,255.4,79.2,35.7,115.8,114.4,322.0,,,,9310.2,4,2008,VWD,Normal,351548
728,90,RM,237.3,130341.0,Pave,,IR2,Lvl,AllPub,Corner,Sev,Timber,RRNn,PosN,Twnhs,1Story,3,5,1884,1971,Gambrel,WdShake,BrkComm,HdBoard,BrkCmn,1259.1,Gd,TA,Stone,Fa,TA,Gd,BLQ,715.2,ALQ,833.7,1612.7,623.6,GasW,Gd,N,SBrkr,1068.6,702.7,0.0,5534.8,0,0,1,0,8,0,Ex,11,Sev,3,NA,CarPort,1947.0,RFn,2,474.8,,Ex,P,359.0,494.4,103.6,273.8,70.0,88.0,,,,7284.3,4,2006,Oth,Alloca,414802
729,50,FV,,147324.4,Grvl,,IR3,Bnk,NoSeWa,FR3,Mod,BrkSide,Norm,Feedr,TwnhsE,SFoyer,2,1,1918,1955,Hip,Roll,Stucco,Wd Sdng,Stone,991.8,Fa,Fa,PConc,NA,NA,No,GLQ,4137.2,LwQ,429.6,2183.0,1422.8,Floor,Ex,N,FuseA,848.7,4.2,0.0,2290.2,0,1,0,2,2,3,Fa,9,Maj1,2,Gd,Basment,1957.0,Unf,3,922.3,Po,Po,N,345.9,421.6,510.7,176.5,425.0,91.0,,,,2398.6,7,2010,COD,Abnorml,295482
730,120,FV,50.8,124395.2,Grvl,,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,1,5,1958,1997,Hip,Tar&Grv,CBlock,CBlock,BrkFace,132.4,TA,Fa,PConc,Fa,TA,Gd,GLQ,1519.4,Rec,172.9,1667.8,3435.5,Grav,Gd,Y,FuseA,3494.1,1145.5,0.0,4025.3,3,0,2,2,4,0,TA,10,Typ,0,,BuiltIn,2004.0,,2,983.4,TA,TA,Y,788.2,329.4,68.5,81.2,198.4,376.0,,NA,,13406.5,3,2007,COD,Normal,417911
731,40,C,126.2,93095.7,Grvl,,IR3,HLS,AllPub,FR3,Mod,Gilbert,RRAn,PosN,Duplex,SLvl,8,3,1933,1973,Gable,Membran,BrkFace,ImStucc,BrkCmn,1318.4,Gd,TA,PConc,Ex,Gd,Av,ALQ,2532.0,GLQ,963.5,86.0,5759.7,GasA,TA,N,SBrkr,2761.4,491.4,0.0,4116.9,0,1,1,2,4,1,TA,8,Min2,3,,Basment,2004.0,,3,434.3,Po,Ex,N,350.2,171.7,348.4,401.7,2.0,80.0,,,,814.3,12,2007,WD,Partial,584716
732,20,C,100.0,60332.3,Pave,,IR3,HLS,AllPub,Corner,Sev,NPkVill,Norm,Norm,TwnhsE,1.5Fin,3,7,1900,1989,Shed,WdShake,Stucco,HdBoard,Stone,1083.4,Fa,TA,Slab,Gd,Po,No,Rec,4984.4,GLQ,1254.4,882.7,3130.0,GasA,Gd,N,Mix,2626.1,1539.7,0.0,5173.2,3,2,1,2,6,0,TA,8,Sev,2,,Basment,,NA,2,1411.5,NA,Gd,Y,379.4,349.0,432.0,238.0,141.2,641.0,,,,4184.5,12,2007,ConLD,Normal,475474
733,20,FV,267.1,165734.1,Grvl,,IR3,HLS,NoSeWa,Inside,Sev,NridgHt,PosA,PosN,Twnhs,1.5Unf,7,6,1893,1972,Gambrel,WdShake,CemntBd,Other,Stone,318.3,Fa,Gd,PConc,Gd,Fa,NA,NA,5477.8,ALQ,1373.2,1891.2,688.8,Grav,Gd,N,SBrkr,1436.0,921.7,0.0,5031.9,1,1,0,0,3,0,Gd,7,Min1,1,,NA,1957.0,Fin,4,146.4,TA,NA,P,216.3,260.8,127.7,230.9,94.0,602.0,,,,1700.5,10,2007,CWD,Alloca,462094
734,75,FV,112.5,49709.9,Pave,,IR1,Low,AllPub,CulDSac,Sev,Edwards,RRAn,RRNn,Duplex,1.5Unf,1,8,1936,2003,Flat,WdShake,BrkFace,Other,Stone,127.6,TA,TA,Wood,Fa,TA,Mn,BLQ,2396.3,BLQ,1433.6,2239.3,3835.8,GasW,TA,N,FuseF,1007.8,1401.3,0.0,1829.4,2,0,0,0,3,0,Fa,3,Typ,2,Gd,Attchd,1902.0,Unf,4,222.7,TA,NA,Y,1.0,159.3,385.7,450.3,289.8,99.0,,NA,,1655.9,3,2010,ConLw,Partial,231138
735,85,RM,251.4,149425.7,Pave,,Reg,Bnk,AllPub,FR3,Sev,Gilbert,RRNn,Norm,Duplex,2.5Fin,1,5,1900,1987,Gambrel,CompShg,CBlock,BrkComm,None,1339.2,Ex,TA,PConc,TA,Po,Gd,Rec,4711.6,GLQ,1151.4,864.7,4477.7,Floor,Fa,N,FuseP,1234.1,1760.0,0.0,3749.9,0,1,2,1,0,2,Fa,11,Typ,0,,CarPort,1906.0,RFn,1,1265.1,Gd,TA,Y,94.7,517.0,36.2,273.7,362.9,589.0,,,,6051.6,4,2010,Con,AdjLand,351904
736,90,RM,281.4,51220.4,Grvl,,IR2,Lvl,NoSeWa,Inside,Sev,NWAmes,PosN,PosN,Twnhs,1.5Unf,9,2,1919,1959,Gable,WdShngl,WdShing,CemntBd,BrkFace,126.2,TA,Gd,Slab,Fa,NA,Gd,GLQ,301.1,BLQ,205.9,1965.0,2403.0,OthW,Gd,N,FuseP,2078.4,1106.3,0.0,2423.8,2,1,3,0,5,0,Ex,13,Maj2,2,,Detchd,1951.0,RFn,4,169.0,Po,Fa,P,603.2,88.6,275.3,360.6,238.8,554.0,,,,2486.6,10,2006,ConLI,Normal,466894
737,120,C,147.7,135086.3,Grvl,,Reg,Bnk,AllPub,Inside,Mod,Blueste,PosN,PosN,Duplex,2.5Fin,8,9,1876,1965,Gable,Metal,ImStucc,Plywood,BrkFace,146.2,TA,Fa,Stone,TA,NA,No,NA,4783.7,BLQ,1257.5,2017.9,4408.5,OthW,Gd,N,Mix,3559.5,693.7,0.0,3123.6,0,1,0,1,3,1,Fa,12,Mod,2,,Basment,1961.0,RFn,3,540.7,NA,TA,Y,584.9,412.1,184.6,166.7,89.2,122.0,,MnPrv,,9011.5,3,2007,COD,Alloca,470207
738,150,RL,286.7,161133.7,Grvl,,IR2,Low,AllPub,FR2,Gtl,NoRidge,Feedr,Norm,TwnhsE,SFoyer,3,8,1972,1960,Shed,CompShg,ImStucc,MetalSd,Stone,683.9,Fa,Po,Wood,Fa,TA,Av,Unf,3553.0,NA,589.5,288.0,1984.7,Wall,Po,N,Mix,1443.2,1589.1,0.0,3278.2,1,0,0,0,4,3,TA,11,Maj1,1,NA,2Types,1901.0,NA,1,1039.6,Gd,,P,276.4,437.6,356.4,285.1,27.8,395.0,,,,9721.0,10,2008,COD,Normal,378611
739,150,FV,,48092.7,Grvl,,IR2,Bnk,NoSeWa,Corner,Sev,StoneBr,Norm,PosN,2FmCon,SFoyer,6,6,1942,1981,Hip,Membran,VinylSd,AsbShng,None,215.7,TA,Gd,CBlock,Gd,TA,Gd,GLQ,2758.3,LwQ,1075.9,1975.8,4821.3,GasA,Po,N,Mix,3378.6,547.6,0.0,2437.8,0,1,0,0,8,2,Gd,14,Maj2,3,TA,Attchd,1932.0,NA,4,1122.3,NA,Fa,P,405.4,520.6,490.7,369.0,150.5,22.0,,MnWw,,13672.5,8,2009,VWD,Alloca,467949
740,120,RM,302.5,14124.6,Grvl,,IR1,Low,AllPub,FR2,Sev,Blmngtn,RRNe,Feedr,TwnhsE,2Story,3,10,2009,1994,Shed,Roll,Plywood,CemntBd,BrkFace,1461.9,TA,TA,CBlock,TA,Gd,NA,NA,5023.0,BLQ,783.1,757.4,2084.0,Wall,Ex,Y,SBrkr,2476.0,1841.0,0.0,2796.3,0,0,2,2,3,1,Gd,10,Mod,2,,NA,1911.0,RFn,0,1353.7,Po,Po,Y,254.9,300.5,69.3,150.6,386.9,655.0,,,,4644.9,9,2007,WD,Normal,415434
741,180,C,47.1,29321.2,Pave,,IR2,Bnk,AllPub,Corner,Sev,SWISU,RRAe,Feedr,TwnhsE,2.5Fin,4,7,1937,2010,Gable,Metal,ImStucc,CemntBd,BrkFace,752.5,Ex,Ex,Stone,Ex,Fa,Av,Unf,4771.1,LwQ,1221.4,1385.8,1564.8,GasW,Ex,N,SBrkr,4192.8,147.5,0.0,1439.9,1,1,3,1,0,2,Fa,6,Typ,1,NA,2Types,1947.0,NA,3,1119.6,Gd,Fa,N,626.4,292.6,248.6,349.8,201.4,518.0,,,,4792.3,5,2010,ConLI,Alloca,333490
742,160,RM,221.6,130950.0,Pave,,Reg,Low,AllPub,Inside,Mod,SWISU,Feedr,Norm,2FmCon,1.5Fin,1,9,1943,1955,Gambrel,Roll,BrkFace,Stone,None,910.6,TA,TA,Slab,TA,TA,Gd,Rec,1676.0,Rec,627.2,1259.0,5371.8,Wall,TA,Y,SBrkr,1349.0,1725.2,0.0,3559.4,3,1,3,2,8,3,TA,7,Min2,0,,,1975.0,Fin,1,1197.5,Ex,,P,722.0,503.4,233.6,288.9,121.1,276.0,,,,3818.7,12,2006,VWD,AdjLand,461771
743,30,FV,,183034.8,Grvl,,Reg,Lvl,NoSeWa,FR3,Sev,SWISU,Artery,RRNn,Twnhs,2Story,5,7,1896,1973,Hip,Membran,BrkFace,AsphShn,BrkFace,1485.0,TA,Ex,PConc,NA,TA,Gd,,4467.2,BLQ,91.1,1548.9,3351.2,GasW,TA,N,FuseA,2298.8,189.1,0.0,4362.6,3,1,2,2,4,3,Ex,2,Min1,3,,Attchd,1952.0,Unf,3,1346.2,Po,Ex,P,770.5,438.2,178.7,220.6,9.9,697.0,,,,12118.1,3,2007,VWD,Alloca,457831
744,150,FV,,10926.8,Grvl,,IR2,Bnk,NoSeWa,Corner,Sev,NPkVill,PosN,Artery,Twnhs,2.5Fin,1,3,1931,1982,Hip,Metal,ImStucc,Stucco,BrkFace,848.4,Fa,Gd,CBlock,Ex,Gd,NA,Unf,561.5,Rec,820.8,1729.7,1742.3,Wall,Po,Y,SBrkr,755.3,115.9,0.0,2615.1,1,0,3,0,6,3,Fa,6,Mod,0,TA,,1973.0,Unf,1,785.1,Gd,Ex,P,149.0,417.7,265.1,362.2,238.1,94.0,,GdPrv,,6634.9,7,2006,ConLD,Family,235002
745,40,RH,205.8,158368.0,Grvl,,Reg,Bnk,NoSeWa,Corner,Sev,NridgHt,Artery,Norm,2FmCon,SLvl,1,6,1911,2002,Hip,WdShake,Stucco,ImStucc,BrkCmn,565.7,Ex,Po,Stone,Fa,NA,Gd,LwQ,4643.7,BLQ,252.5,1029.9,5713.4,Grav,Po,Y,FuseP,1794.6,750.1,0.0,5523.5,3,0,1,0,2,2,Gd,7,Maj2,3,TA,Detchd,1940.0,Fin,3,487.0,NA,Ex,P,595.6,431.7,486.2,161.0,328.7,381.0,,MnPrv,,8562.5,3,2008,VWD,Abnorml,507271
746,30,RL,226.5,74323.4,Grvl,Grvl,IR3,Lvl,NoSeWa,Inside,Gtl,SawyerW,Artery,Norm,TwnhsE,1Story,10,7,1878,2000,Gambrel,Membran,WdShing,Other,BrkFace,1275.4,TA,Po,Stone,NA,,Av,Rec,3812.3,LwQ,1423.2,2075.1,4221.1,Floor,Ex,Y,FuseP,2543.0,1975.3,0.0,637.8,0,0,2,1,3,2,Gd,11,Sal,2,,2Types,1990.0,Unf,0,1080.0,Ex,Fa,N,825.3,269.8,537.5,363.0,91.4,376.0,,GdWo,,5806.6,6,2008,COD,Normal,420977
747,40,RH,22.3,103678.8,Grvl,,Reg,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNe,Norm,1Fam,2.5Unf,7,2,1917,1961,Hip,Tar&Grv,WdShing,CBlock,None,708.6,Ex,Ex,PConc,Ex,NA,Mn,Unf,495.9,LwQ,776.7,1891.0,1348.5,GasW,Po,Y,FuseA,3527.3,2030.9,0.0,3461.3,2,2,0,1,8,3,TA,12,Sal,2,TA,Basment,1981.0,Fin,4,231.9,Ex,Po,P,557.6,22.7,1.6,280.0,257.9,24.0,,MnWw,,2430.6,11,2008,Con,Partial,412148
748,70,C,,200024.9,Pave,,IR3,HLS,NoSeWa,Inside,Sev,SawyerW,PosN,Norm,Duplex,2.5Unf,6,3,1957,2005,Mansard,Metal,Plywood,HdBoard,None,509.6,Ex,Fa,Stone,Fa,TA,Mn,Rec,3855.3,Rec,815.9,1834.7,3755.5,OthW,Gd,N,SBrkr,1197.2,417.3,0.0,3431.8,1,0,3,0,0,3,Fa,3,Typ,3,Gd,Attchd,1957.0,Fin,2,96.8,NA,Gd,N,300.8,108.5,407.9,124.8,202.0,290.0,,,,1589.2,4,2008,ConLI,Partial,471750
749,20,RM,229.2,72323.6,Pave,,IR3,Low,AllPub,Inside,Gtl,Veenker,PosN,Feedr,Duplex,1.5Fin,2,4,1892,1976,Mansard,Membran,HdBoard,CemntBd,Stone,1157.2,Fa,Ex,Slab,TA,Fa,,Unf,3276.5,ALQ,1337.3,1070.5,5317.9,GasW,Gd,Y,SBrkr,1284.4,306.9,0.0,526.7,0,1,1,1,4,1,TA,8,Sal,0,,CarPort,1967.0,Fin,2,1113.6,Ex,,N,545.0,351.7,339.5,339.5,337.9,226.0,,GdWo,,13458.2,7,2009,ConLD,Partial,238495
750,85,C,215.6,100856.5,Pave,,Reg,Lvl,AllPub,Corner,Sev,Blmngtn,PosA,Norm,Duplex,1Story,2,10,1872,1987,Gambrel,ClyTile,CBlock,MetalSd,BrkCmn,1282.6,TA,Ex,Slab,Fa,,No,,3355.6,ALQ,920.6,87.8,4253.5,OthW,Po,Y,FuseF,3086.4,728.8,0.0,1526.0,1,2,2,0,7,3,TA,5,Maj2,0,,2Types,2003.0,Fin,2,1348.1,Gd,Fa,P,590.0,216.7,549.0,449.5,413.1,172.0,,,Elev,4115.0,6,2006,ConLI,Alloca,292826
751,75,FV,,4227.3,Pave,,IR3,HLS,AllPub,Inside,Sev,IDOTRR,PosN,RRNn,1Fam,SLvl,7,6,1994,1967,Flat,Membran,HdBoard,BrkComm,Stone,1266.7,Gd,Gd,Wood,Gd,Gd,Av,LwQ,1641.6,ALQ,446.2,1149.9,1495.5,Floor,TA,Y,FuseF,2000.8,696.1,0.0,5140.6,2,0,2,0,6,0,Fa,6,Maj2,0,,2Types,1922.0,RFn,1,627.4,Ex,Ex,Y,340.3,331.9,49.6,157.5,147.4,646.0,,MnPrv,,14595.1,12,2007,ConLI,Family,550774
752,150,RH,243.2,18757.6,Grvl,,Reg,Low,AllPub,FR2,Gtl,SawyerW,RRNn,Artery,TwnhsE,SFoyer,1,1,1996,1994,Shed,Metal,CBlock,Stucco,BrkCmn,1564.3,Ex,TA,CBlock,Ex,Gd,Mn,Unf,1504.1,BLQ,436.4,2098.8,3964.5,OthW,Ex,N,FuseP,2435.0,1568.6,0.0,3224.3,0,0,0,0,3,2,TA,4,Maj1,2,Gd,Detchd,1984.0,Fin,4,228.5,Fa,Gd,N,89.1,301.8,447.9,412.7,434.3,452.0,,,,14683.0,7,2009,Oth,Partial,394322
753,85,RH,298.6,56624.4,Grvl,,Reg,HLS,NoSeWa,Inside,Gtl,Mitchel,Artery,Artery,Twnhs,SLvl,2,9,1904,1988,Flat,WdShake,Wd Sdng,ImStucc,BrkCmn,1258.7,Fa,Fa,BrkTil,TA,NA,No,LwQ,4303.7,ALQ,739.3,444.9,3783.1,Wall,Gd,Y,Mix,3977.9,916.9,0.0,2650.3,0,2,0,1,6,1,Gd,6,Sev,3,Gd,2Types,1935.0,Fin,1,704.8,Po,Po,Y,519.9,239.9,515.5,170.8,339.3,287.0,,,,7423.3,12,2007,CWD,Alloca,340623
754,85,RH,226.1,7258.8,Grvl,,IR2,Bnk,AllPub,FR3,Sev,Crawfor,Artery,RRNn,2FmCon,2.5Unf,8,5,1875,2004,Hip,ClyTile,AsbShng,ImStucc,Stone,1231.9,Ex,Ex,Stone,Fa,Po,Mn,BLQ,1449.5,Rec,1277.4,2295.3,5015.4,GasA,TA,Y,FuseP,2509.0,1610.5,0.0,2539.5,2,2,2,2,0,2,Gd,13,Sal,3,Gd,Basment,1993.0,NA,1,557.7,Fa,Po,P,687.4,128.4,503.5,417.1,17.8,68.0,,,,14858.1,12,2010,COD,Partial,475381
755,85,C,,136379.6,Pave,,Reg,Low,NoSeWa,Inside,Gtl,SWISU,Feedr,Norm,Duplex,1Story,6,7,1874,1962,Gambrel,Tar&Grv,Plywood,Wd Sdng,BrkFace,1372.0,Gd,Gd,Slab,TA,NA,No,GLQ,2518.7,ALQ,1171.4,1886.8,1088.4,GasA,Po,Y,FuseA,3177.6,1546.1,0.0,5048.4,2,0,1,1,5,3,Fa,5,Mod,0,,,1984.0,NA,1,528.2,Fa,Po,Y,854.9,393.3,309.4,26.0,379.8,280.0,,,,441.6,4,2009,New,Partial,482080
756,160,FV,51.8,92525.8,Pave,,Reg,Bnk,NoSeWa,Inside,Gtl,NoRidge,RRAe,Artery,1Fam,1.5Fin,2,9,1962,2002,Hip,Roll,BrkFace,Other,BrkCmn,0.3,Gd,Fa,PConc,TA,Fa,,Unf,3921.4,Rec,1419.1,1658.2,4274.8,GasA,Ex,N,SBrkr,3196.2,1194.2,0.0,2282.2,3,2,0,2,8,0,Gd,13,Typ,2,Fa,Detchd,1986.0,RFn,1,890.6,Po,Fa,Y,191.2,497.2,180.8,3.7,237.4,341.0,,,,1420.6,12,2009,CWD,Family,372232
757,30,RM,249.3,118572.9,Grvl,,IR2,Bnk,NoSeWa,FR3,Gtl,IDOTRR,RRNn,Feedr,2FmCon,2.5Fin,7,9,1923,1989,Hip,WdShake,BrkComm,MetalSd,Stone,579.9,TA,Po,PConc,Ex,Gd,No,GLQ,449.4,Rec,106.0,1581.8,167.2,OthW,Ex,N,FuseF,3836.1,1721.2,0.0,4894.5,0,1,2,1,2,3,Fa,11,Maj1,3,,NA,1920.0,Fin,4,247.8,Fa,TA,P,600.2,421.2,353.2,57.5,453.8,332.0,,,,3771.3,12,2010,VWD,AdjLand,494427
758,40,RM,209.1,38664.9,Pave,,IR1,Bnk,AllPub,CulDSac,Mod,Gilbert,RRNn,Artery,TwnhsE,2Story,4,1,1899,1979,Mansard,Roll,Plywood,AsphShn,Stone,1180.2,Fa,Po,BrkTil,TA,NA,Gd,LwQ,3355.6,Unf,395.5,1371.3,4253.6,GasA,TA,N,FuseP,3115.0,404.0,0.0,1975.2,2,1,2,2,3,2,Fa,7,Maj1,3,,Attchd,1971.0,Fin,2,539.5,Ex,TA,Y,24.0,65.7,169.0,444.0,155.3,385.0,,GdWo,,3242.5,11,2009,ConLw,AdjLand,340593
759,80,C,35.1,64613.2,Grvl,,Reg,Bnk,NoSeWa,CulDSac,Mod,NridgHt,RRAn,RRNn,1Fam,1Story,2,1,1941,2002,Gable,Metal,WdShing,BrkFace,Stone,959.6,Gd,Gd,BrkTil,Ex,Gd,No,Unf,3326.4,BLQ,118.2,1683.5,5868.3,GasW,TA,N,FuseA,616.4,334.1,0.0,3155.2,2,1,0,2,7,1,Gd,3,Sal,0,,2Types,2002.0,RFn,3,1231.8,TA,Gd,P,831.1,294.3,227.6,271.1,283.8,341.0,,,,3915.9,6,2006,ConLI,AdjLand,444131
760,70,RH,126.1,143321.9,Grvl,,IR1,Bnk,AllPub,CulDSac,Mod,StoneBr,PosN,Artery,1Fam,1.5Fin,6,3,1928,1998,Gambrel,Membran,BrkFace,VinylSd,Stone,284.1,Ex,Fa,BrkTil,TA,Po,No,Unf,3861.8,Unf,1107.1,985.6,1065.5,GasW,TA,N,Mix,1825.2,1550.1,0.0,1097.4,0,0,3,1,4,2,Gd,4,Min1,0,Ex,2Types,1954.0,Fin,1,1034.7,Fa,NA,Y,10.8,456.9,246.0,301.8,459.0,316.0,,,,7010.6,10,2008,ConLw,Normal,336051
761,45,RL,300.4,207821.7,Grvl,,IR1,Bnk,AllPub,FR2,Mod,Veenker,PosA,RRNn,2FmCon,1Story,9,6,1979,1990,Gable,ClyTile,Stone,ImStucc,Stone,486.0,Gd,TA,PConc,TA,NA,No,LwQ,2087.9,LwQ,207.6,1974.6,1902.0,Floor,Po,Y,FuseP,4645.4,505.5,0.0,4713.3,3,1,1,1,4,1,TA,13,Min2,3,,BuiltIn,1955.0,Unf,4,78.8,NA,Ex,N,307.5,323.3,166.7,427.8,130.2,306.0,,,,975.3,7,2007,New,Alloca,559465
762,85,C,,12086.4,Grvl,,IR2,HLS,NoSeWa,FR3,Mod,Veenker,Norm,Norm,2FmCon,2.5Fin,9,2,1895,2001,Mansard,CompShg,AsbShng,Stone,BrkFace,538.9,Ex,Gd,Stone,Fa,Gd,Av,BLQ,2534.0,,147.2,1626.7,3561.3,GasW,Po,Y,SBrkr,1190.4,5.8,0.0,4240.6,1,2,3,2,0,0,Gd,11,Min1,2,Ex,Basment,1912.0,Fin,0,728.7,Po,NA,P,65.5,240.4,188.7,25.7,226.5,172.0,,NA,,8608.5,10,2010,COD,Alloca,579228
763,50,C,147.4,191793.3,Pave,,IR1,HLS,AllPub,FR2,Sev,Crawfor,RRNn,Artery,Duplex,1.5Unf,8,10,1948,1962,Gable,Roll,AsbShng,MetalSd,None,908.5,Fa,TA,Slab,NA,TA,Mn,BLQ,1862.3,BLQ,827.9,1801.6,4474.9,Floor,TA,N,SBrkr,2891.0,1883.2,0.0,3147.7,3,1,3,0,5,3,Ex,2,Maj1,1,TA,CarPort,2003.0,RFn,3,129.5,Gd,NA,Y,532.2,155.6,4.0,196.7,361.2,543.0,,,,4796.5,8,2008,ConLD,AdjLand,489647
764,30,FV,154.6,124720.8,Grvl,,IR1,Low,NoSeWa,FR2,Gtl,BrDale,RRNn,RRNn,TwnhsE,2.5Fin,3,1,1947,1983,Shed,Membran,CBlock,CBlock,BrkFace,1330.6,TA,Ex,PConc,Ex,Po,No,ALQ,4561.3,GLQ,606.5,1851.3,2104.1,OthW,Po,N,FuseF,4007.5,1286.4,0.0,471.5,2,2,1,2,1,3,Fa,8,Mod,3,,Basment,1921.0,Fin,1,1357.7,Gd,NA,N,291.0,180.7,164.0,326.7,331.7,199.0,,,,1109.0,10,2009,New,Family,211222
765,150,RM,82.0,121947.8,Grvl,,IR3,Low,AllPub,FR2,Mod,Edwards,RRAe,Feedr,2FmCon,2.5Unf,3,1,1940,1985,Mansard,Roll,BrkComm,CBlock,None,1492.0,Gd,TA,Slab,Gd,TA,Gd,Rec,737.2,ALQ,1054.1,215.1,4058.6,OthW,Ex,Y,FuseA,2890.2,918.8,0.0,2888.5,1,1,1,2,0,0,Fa,10,Maj2,3,TA,CarPort,1906.0,Fin,1,346.9,Ex,Ex,N,628.1,132.5,260.7,205.6,402.6,591.0,,,,11674.7,9,2006,CWD,AdjLand,408844
766,90,C,,108332.1,Grvl,,IR1,Low,AllPub,FR3,Gtl,CollgCr,RRNn,Feedr,Duplex,1.5Unf,2,5,1972,1979,Shed,ClyTile,Plywood,BrkComm,BrkCmn,1200.1,Fa,Gd,BrkTil,Ex,Fa,No,NA,5434.9,ALQ,717.9,130.0,5494.6,GasA,Fa,N,Mix,1956.4,1498.6,0.0,1529.3,1,2,0,0,5,2,Fa,3,Min2,2,,CarPort,1923.0,RFn,3,1322.5,Fa,Ex,Y,416.8,107.1,95.5,16.3,249.5,74.0,,,,10128.2,3,2009,New,Partial,351555
767,150,C,129.0,16146.5,Grvl,,IR2,Bnk,AllPub,Corner,Sev,Sawyer,RRNe,PosN,Duplex,SFoyer,5,4,1963,2010,Flat,Roll,AsphShn,Other,BrkCmn,1348.7,Fa,Fa,Wood,TA,Po,Av,GLQ,3583.0,Rec,626.9,1871.1,4439.3,Floor,Po,Y,Mix,683.6,688.3,0.0,2528.2,3,1,0,2,4,0,Fa,8,Maj1,3,Fa,Basment,1960.0,RFn,3,1182.6,TA,Ex,Y,359.4,322.1,444.7,330.7,153.1,596.0,,,,12298.2,5,2010,ConLD,Partial,420460
